id,title,type,status,ProcessingTime,Participation,Consensus
94,Secret Calendar Funding Proposal,CommunityPoolSpendProposal,PASSED,"7 days, 0 hours 0 minutes",0.678796123,0.5885
296,2024Q1 Testnet Committee,CommunityPoolSpendProposal,PASSED,"7 days, 19 hours 19 minutes",0.678185291,0.9987
235,Revive SecretAkash IBC client  Fix for IBC between chains and stuck users,ClientUpdateProposal,PASSED,"7 days, 15 hours 30 minutes",0.677372899,0.9999
117,CCBL Fee Grant Faucet,CommunityPoolSpendProposal,PASSED,"7 days, 0 hours 0 minutes",0.673918078,0.9994
86,Signal to change foundation tax to between 0 and 4,TextProposal,PASSED,"7 days, 1 hours 3 minutes",0.671522463,0.2547
251,Signal Proposal Burn Fee  Min Fee Param Addition,TextProposal,PASSED,"7 days, 1 hours 15 minutes",0.66724451,0.9996
309,2024Q3 Testnet Committee,CommunityPoolSpendProposal,PASSED,"7 days, 0 hours 5 minutes",0.66518002,0.7925
286,Secret Ledger App Audit,CommunityPoolSpendProposal,PASSED,"7 days, 0 hours 0 minutes",0.665156954,0.9995
119,2022Q4 Testnet Committee,CommunityPoolSpendProposal,PASSED,"7 days, 0 hours 7 minutes",0.665081924,0.9995
288,Continuance Funding for API Team for Secret Saturn,CommunityPoolSpendProposal,PASSED,"7 days, 0 hours 0 minutes",0.663677179,0.7835
259,The API Proposal IV,CommunityPoolSpendProposal,PASSED,"8 days, 0 hours 13 minutes",0.662114194,0.6484
121,The API Proposal,CommunityPoolSpendProposal,PASSED,"7 days, 0 hours 0 minutes",0.661965915,0.8776
232,Change Maximum Gas per Block to 6M,ParameterChangeProposal,PASSED,"1 days, 0 hours 0 minutes",0.661727426,0.9999
294,Support Team Funding Proposal,CommunityPoolSpendProposal,PASSED,"7 days, 0 hours 0 minutes",0.661512845,0.9991
283,Spend 5k USD in SCRT to incentivize SCRTUSD perps trading on Demex,CommunityPoolSpendProposal,PASSED,"7 days, 5 hours 35 minutes",0.657538127,0.1286
298,Call to Action HackSecret III is on the Horizon,CommunityPoolSpendProposal,PASSED,"7 days, 0 hours 2 minutes",0.657433031,0.9974
105,DEFI Limit Orders  Community Spend Proposal,CommunityPoolSpendProposal,PASSED,"7 days, 0 hours 0 minutes",0.656810222,0.6846
131,Secret University  Community Spend Proposal Milestone 2,CommunityPoolSpendProposal,PASSED,"7 days, 0 hours 0 minutes",0.655767232,0.6623
242,2023Q2 Governance Committee,CommunityPoolSpendProposal,PASSED,"7 days, 0 hours 4 minutes",0.655534986,0.7288
290,Revive SecretChihuahua IBC client  fix for IBC between chains and stuck users,ClientUpdateProposal,PASSED,"7 days, 4 hours 26 minutes",0.654896624,0.9997
245,Support Team Funding Proposal June 1st  Sept 1st,CommunityPoolSpendProposal,PASSED,"7 days, 1 hours 26 minutes",0.651782661,0.9993
336,Secret Network v1232 Upgrade,MsgSoftwareUpgrade,PASSED,"1 days, 0 hours 0 minutes",0.648480198,0.9997
160,Support Team Funding Proposal March 1st  June 1st,CommunityPoolSpendProposal,PASSED,"7 days, 0 hours 16 minutes",0.648108427,0.6978
120,Lorem Ipsum Metaverse  Community Spend Proposal,CommunityPoolSpendProposal,PASSED,"7 days, 0 hours 0 minutes",0.647114843,0.9252
99,Secret University  Community Spend Proposal,CommunityPoolSpendProposal,PASSED,"7 days, 0 hours 0 minutes",0.646237393,0.9993
93,Support Team Funding Proposal May 22nd  August 22nd,CommunityPoolSpendProposal,PASSED,"7 days, 0 hours 16 minutes",0.645018232,0.2199
90,2022Q2 Governance Committee,CommunityPoolSpendProposal,PASSED,"7 days, 0 hours 6 minutes",0.642584121,0.9927
303,2024Q2 Testnet Committee,CommunityPoolSpendProposal,PASSED,"7 days, 0 hours 4 minutes",0.640894023,0.9997
312,Secret Network v115 Upgrade,SoftwareUpgradeProposal,PASSED,"7 days, 0 hours 0 minutes",0.631898892,0.9998
301,Support Team Funding Proposal,CommunityPoolSpendProposal,PASSED,"7 days, 0 hours 0 minutes",0.62888462,0.9996
167,Increase minimum deposit to 1000 SCRT  minimum expedited deposit to 2500 SCRT,ParameterChangeProposal,PASSED,"1 days, 0 hours 0 minutes",0.628684079,0.9999
